sep=,
Time:UnityTime, Time:FrameNum, E:Automatic__LeftPupil:Diameter, E:Automatic__RightPupil:Diameter, E:Automatic__LeftPupilNormPos:Point2D:X, E:Automatic__LeftPupilNormPos:Point2D:Y, E:Automatic__RightPupilNormPos:Point2D:X, E:Automatic__RightPupilNormPos:Point2D:Y, E:Automatic_LeftPupil:EyeOpeness, E:Automatic_RightPupil:EyeOpeness, GV:VRGV:Origin:Left:Point3D:X, GV:VRGV:Origin:Left:Point3D:Y, GV:VRGV:Origin:Left:Point3D:Z, GV:VRGV:Origin:Right:Point3D:X, GV:VRGV:Origin:Right:Point3D:Y, GV:VRGV:Origin:Right:Point3D:Z, GV:VRGV:NormDirection:Left:Point3D:X, GV:VRGV:NormDirection:Left:Point3D:Y, GV:VRGV:NormDirection:Left:Point3D:Z, GV:VRGV:NormDirection:Right:Point3D:X, GV:VRGV:NormDirection:Right:Point3D:Y, GV:VRGV:NormDirection:Right:Point3D:Z, GV:VRGV:FixPoint:Point3D:X, GV:VRGV:FixPoint:Point3D:Y, GV:VRGV:FixPoint:Point3D:Z, M:TargetPos:Point3D:X, M:TargetPos:Point3D:Y, M:TargetPos:Point3D:Z, O:HeadObj:Center:Point3D:X, O:HeadObj:Center:Point3D:Y, O:HeadObj:Center:Point3D:Z, O:HeadObj:Vertex1:Point3D:X, O:HeadObj:Vertex1:Point3D:Y, O:HeadObj:Vertex1:Point3D:Z, O:HeadObj:Vertex2:Point3D:X, O:HeadObj:Vertex2:Point3D:Y, O:HeadObj:Vertex2:Point3D:Z, O:HeadObj:Vertex3:Point3D:X, O:HeadObj:Vertex3:Point3D:Y, O:HeadObj:Vertex3:Point3D:Z, O:HeadObj:Vertex4:Point3D:X, O:HeadObj:Vertex4:Point3D:Y, O:HeadObj:Vertex4:Point3D:Z, O:HeadObj:Vertex5:Point3D:X, O:HeadObj:Vertex5:Point3D:Y, O:HeadObj:Vertex5:Point3D:Z, O:HeadObj:Vertex6:Point3D:X, O:HeadObj:Vertex6:Point3D:Y, O:HeadObj:Vertex6:Point3D:Z, O:HeadObj:Vertex7:Point3D:X, O:HeadObj:Vertex7:Point3D:Y, O:HeadObj:Vertex7:Point3D:Z, O:HeadObj:Vertex8:Point3D:X, O:HeadObj:Vertex8:Point3D:Y, O:HeadObj:Vertex8:Point3D:Z
11.14346, 876, 0.004790314, 0.004790314, 0.5159155, 0.6072809, 0.5174596, 0.6248394, 1, 1, 0.03253107, 0.0001185608, -0.03762407, -0.03142406, 0.0004934387, -0.04101306, -0.1682587, 0.2886047, 0.9425354, 0.04672241, 0.1844177, 0.98172, 0, 0, 0, -2.513482, 7.726581, -10.39303, -3.34701, 12.29344, -13.11485, -5.19488, 13.41149, -15.37201, -1.597189, 13.53835, -15.39509, -5.067001, 9.983594, -14.27969, -1.469311, 10.11045, -14.30276, -5.211396, 14.50393, -11.9418, -1.613706, 14.63079, -11.96488, -5.083518, 11.07603, -10.84948, -1.485827, 11.20289, -10.87256
11.16565, 877, 0.005273651, 0.005273651, 0.5204107, 0.5944236, 0.5331794, 0.6102182, 1, 1, 0.03254079, 0.0003439789, -0.03772516, -0.03152307, 0.0005793304, -0.04113742, -0.2024689, 0.3337555, 0.9206543, -0.01652527, 0.2623901, 0.9648132, 0, 0, 0, -2.515339, 7.737303, -10.39734, -3.352808, 12.27869, -13.10567, -5.19745, 13.40032, -15.36667, -1.599947, 13.53376, -15.37966, -5.066287, 9.969784, -14.28306, -1.468784, 10.10323, -14.29605, -5.225236, 14.48366, -11.93366, -1.627734, 14.6171, -11.94665, -5.094073, 11.05312, -10.85004, -1.496571, 11.18656, -10.86303
11.19157, 878, -0.001, -0.001, 0.5200304, 0.5937508, 0.5250209, 0.6189311, 1, 1, 0.03257109, 0.000705246, -0.03762009, -0.03147518, 0.0007810058, -0.0409876, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.51792, 7.742867, -10.40215, -3.360259, 12.26315, -13.09466, -5.201773, 13.38997, -15.35653, -1.604441, 13.52832, -15.36435, -5.067382, 9.9563, -14.28327, -1.470049, 10.09466, -14.29109, -5.235566, 14.46272, -11.92025, -1.638234, 14.60107, -11.92806, -5.101174, 11.02905, -10.84699, -1.503842, 11.16741, -10.8548
11.21284, 879, -0.001, -0.001, 0.5142843, 0.5991091, 0.5198012, 0.6137974, 1, 1, 0.03257408, 0.0006024475, -0.03756613, -0.03138399, 0.0009193268, -0.04098982, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.516244, 7.748959, -10.40981, -3.373669, 12.24591, -13.08145, -5.207083, 13.37944, -15.3448, -1.60999, 13.52409, -15.34556, -5.068627, 9.942103, -14.28387, -1.471534, 10.08676, -14.28463, -5.248984, 14.43954, -11.90468, -1.651892, 14.5842, -11.90544, -5.110528, 11.00221, -10.84375, -1.513435, 11.14686, -10.84451
11.23721, 880, -0.001, -0.001, 0.5177962, 0.5971169, 0.5169683, 0.6249284, 1, 1, 0.03252332, 0.000417984, -0.03766209, -0.03134677, 0.0006573181, -0.04096252, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.52166, 7.752356, -10.41585, -3.38633, 12.22962, -13.06868, -5.216154, 13.36309, -15.33471, -1.619575, 13.5195, -15.32224, -5.070189, 9.922971, -14.28386, -1.47361, 10.07938, -14.27139, -5.273727, 14.41243, -11.89152, -1.677148, 14.56885, -11.87905, -5.127762, 10.97232, -10.84067, -1.531183, 11.12873, -10.8282
11.25859, 881, 0.004957504, 0.004957504, 0.5160588, 0.6083521, 0.5209054, 0.6398284, 1, 1, 0.03250239, 7.229614E-05, -0.03763109, -0.03134782, 0.0003899536, -0.04091214, -0.1637115, 0.2956696, 0.9411469, 0.007553101, 0.1136322, 0.9934845, 0, 0, 0, -2.519514, 7.757572, -10.41797, -3.396537, 12.21729, -13.06257, -5.224153, 13.33838, -15.32988, -1.628549, 13.5138, -15.30051, -5.064902, 9.898458, -14.28033, -1.469299, 10.07388, -14.25096, -5.303361, 14.38535, -11.8864, -1.707758, 14.56077, -11.85703, -5.144111, 10.94543, -10.83685, -1.548507, 11.12085, -10.80748
11.27939, 882, 0.005172882, 0.005172882, 0.5164359, 0.604284, 0.5231869, 0.6359665, 1, 1, 0.03251051, 4.188537E-05, -0.03768692, -0.03137036, 0.0003221741, -0.0409677, -0.1694946, 0.3365021, 0.9263, 0.0002441406, 0.1538696, 0.9880829, 0, 0, 0, -2.517955, 7.755518, -10.41612, -3.406499, 12.20797, -13.05928, -5.234398, 13.33189, -15.32087, -1.639528, 13.52043, -15.28399, -5.064276, 9.886757, -14.29027, -1.469406, 10.0753, -14.25339, -5.323667, 14.35928, -11.87174, -1.728797, 14.54783, -11.83486, -5.153545, 10.91415, -10.84114, -1.558675, 11.1027, -10.80426
11.30071, 883, 0.004791596, 0.004791596, 0.5165628, 0.6118978, 0.5144731, 0.6474959, 1, 1, 0.03247916, -5.444336E-05, -0.03763048, -0.03136595, 0.0001540375, -0.04070663, -0.1602478, 0.299942, 0.9403992, 0.04516602, 0.1071472, 0.9932098, 0, 0, 0, -2.515143, 7.759274, -10.40804, -3.42022, 12.2015, -13.05112, -5.254674, 13.32895, -15.30597, -1.660649, 13.53407, -15.27591, -5.066137, 9.877874, -14.29874, -1.472111, 10.083, -14.26868, -5.340886, 14.33294, -11.84988, -1.74686, 14.53806, -11.81981, -5.152349, 10.88186, -10.84265, -1.558323, 11.08698, -10.81258
11.33586, 884, 0.004911804, 0.004911804, 0.51248, 0.6062398, 0.5142947, 0.6202801, 1, 1, 0.03257851, 0.0001144867, -0.03763422, -0.03128076, 0.0004850616, -0.04101578, -0.1585083, 0.2987061, 0.9410706, 0.03605652, 0.2139893, 0.9761658, 0, 0, 0, -2.512075, 7.75088, -10.41028, -3.436029, 12.19663, -13.04052, -5.279263, 13.31819, -15.29098, -1.686883, 13.5507, -15.26364, -5.063262, 9.86425, -14.29919, -1.470882, 10.09676, -14.27184, -5.369558, 14.30624, -11.83041, -1.777178, 14.53875, -11.80306, -5.153557, 10.8523, -10.83861, -1.561177, 11.08481, -10.81127
11.37128, 885, 0.004661118, 0.004661118, 0.5179035, 0.6054039, 0.5159162, 0.6141245, 1, 1, 0.03251036, 9.87091E-05, -0.03766675, -0.03130255, 0.0004850616, -0.04104195, -0.1751251, 0.3063812, 0.9356537, 0.03285217, 0.2522888, 0.9670868, 0, 0, 0, -2.510823, 7.745331, -10.40486, -3.457481, 12.18976, -13.03145, -5.294939, 13.29881, -15.28766, -1.704437, 13.55704, -15.24752, -5.057803, 9.847027, -14.2932, -1.467301, 10.10526, -14.25306, -5.404758, 14.288, -11.82797, -1.814256, 14.54623, -11.78783, -5.167622, 10.83622, -10.83351, -1.577119, 11.09445, -10.79338
11.39748, 886, 0.00453241, 0.00453241, 0.5171099, 0.6070483, 0.5223078, 0.6141586, 1, 1, 0.03247864, 1.542664E-05, -0.03766984, -0.03141434, 0.0003382111, -0.0411082, -0.161972, 0.3132019, 0.9357605, 0.02197266, 0.2895813, 0.9568939, 0, 0, 0, -2.509796, 7.737442, -10.40002, -3.477559, 12.184, -13.02626, -5.311183, 13.27139, -15.29283, -1.722932, 13.55571, -15.2327, -5.054937, 9.824553, -14.28602, -1.466686, 10.10888, -14.22589, -5.448276, 14.27063, -11.83701, -1.860024, 14.55496, -11.77687, -5.192029, 10.8238, -10.8302, -1.603778, 11.10812, -10.77006
11.41961, 887, 0.004496277, 0.004496277, 0.5195684, 0.6047448, 0.5195839, 0.6074241, 1, 1, 0.03251973, 5.154419E-05, -0.03769908, -0.03136767, 0.0004446106, -0.04113994, -0.1864319, 0.3215485, 0.9283447, 0.02758789, 0.3070374, 0.9512939, 0, 0, 0, -2.512661, 7.740348, -10.40822, -3.49639, 12.17835, -13.02106, -5.332926, 13.25227, -15.29262, -1.747784, 13.57047, -15.21842, -5.047789, 9.806132, -14.29121, -1.462647, 10.12433, -14.21701, -5.49247, 14.24367, -11.8355, -1.907328, 14.56187, -11.7613, -5.207333, 10.79753, -10.83409, -1.622191, 11.11574, -10.75989
11.44177, 888, 0.004788162, 0.004788162, 0.5149074, 0.608687, 0.5192024, 0.6106557, 1, 1, 0.0325394, 1.234436E-05, -0.03764839, -0.03136031, 0.0004353027, -0.04111179, -0.1638031, 0.306076, 0.9377899, 0.02752686, 0.2881622, 0.9571838, 0, 0, 0, -2.509202, 7.742479, -10.40835, -3.518037, 12.1717, -13.01248, -5.36352, 13.23009, -15.2855, -1.782654, 13.59258, -15.20808, -5.036191, 9.784851, -14.29393, -1.455325, 10.14735, -14.21651, -5.537456, 14.20935, -11.82561, -1.95659, 14.57184, -11.74819, -5.210127, 10.76411, -10.83404, -1.629261, 11.12661, -10.75662
11.46366, 889, 0.004633499, 0.004633499, 0.5167749, 0.613753, 0.5200775, 0.6140712, 1, 1, 0.03248138, -6.306457E-05, -0.03761894, -0.03144165, 0.000317749, -0.04111321, -0.1609344, 0.2866058, 0.9444275, 0.04034424, 0.2945251, 0.9547882, 0, 0, 0, -2.511148, 7.739138, -10.40872, -3.54521, 12.1616, -13.0057, -5.384666, 13.20046, -15.28786, -1.809016, 13.60675, -15.18961, -5.020988, 9.75951, -14.29408, -1.445338, 10.1658, -14.19582, -5.590736, 14.1776, -11.82914, -2.015086, 14.58389, -11.73089, -5.227059, 10.73665, -10.83536, -1.651409, 11.14294, -10.7371
11.48585, 890, 0.004888672, 0.004888672, 0.514555, 0.6121057, 0.5224444, 0.6154577, 1, 1, 0.03245341, -0.0001157379, -0.03764691, -0.03145853, 0.000222702, -0.04113081, -0.1424408, 0.3153839, 0.9382019, 0.03163147, 0.3094025, 0.9503937, 0, 0, 0, -2.511605, 7.739951, -10.39996, -3.562999, 12.15116, -12.99815, -5.397544, 13.17195, -15.30093, -1.826518, 13.60788, -15.16774, -5.01541, 9.735418, -14.29882, -1.444384, 10.17135, -14.16562, -5.646035, 14.15186, -11.84578, -2.075009, 14.58779, -11.71259, -5.263901, 10.71533, -10.84367, -1.692875, 11.15126, -10.71048
11.50783, 891, 0.004673004, 0.004673004, 0.5212479, 0.6169263, 0.5270061, 0.6239938, 1, 1, 0.03241362, -0.0002632751, -0.03766388, -0.03147931, 4.563904E-05, -0.04110282, -0.1734619, 0.3172455, 0.9323273, 0.009521484, 0.2969818, 0.9548187, 0, 0, 0, -2.51511, 7.743197, -10.39694, -3.58436, 12.13975, -12.99706, -5.401365, 13.14765, -15.3106, -1.834542, 13.6067, -15.14614, -5.006019, 9.714486, -14.3021, -1.439196, 10.17353, -14.13764, -5.686802, 14.12879, -11.85866, -2.11998, 14.58784, -11.69419, -5.291456, 10.69563, -10.85016, -1.724633, 11.15468, -10.6857
11.53174, 892, 0.00452945, 0.00452945, 0.5226907, 0.6176912, 0.529886, 0.6280765, 1, 1, 0.03237994, -0.0002619018, -0.03765959, -0.03148717, 4.808044E-05, -0.04106764, -0.1737518, 0.3093567, 0.9349213, -0.006103516, 0.27034, 0.962738, 0, 0, 0, -2.519876, 7.749928, -10.3978, -3.599146, 12.13392, -12.99945, -5.421464, 13.13339, -15.31174, -1.85826, 13.61487, -15.13355, -5.007206, 9.698921, -14.31535, -1.444001, 10.1804, -14.13716, -5.72472, 14.09909, -11.85696, -2.161515, 14.58057, -11.67878, -5.310461, 10.66462, -10.86058, -1.747257, 11.1461, -10.68239
11.55525, 893, 0.00444133, 0.00444133, 0.5250183, 0.6134524, 0.5280066, 0.6260649, 1, 1, 0.03232835, -0.0001971741, -0.03769545, -0.03151244, 0.0001187592, -0.04105959, -0.1760254, 0.322464, 0.9300537, 0.009887695, 0.2657166, 0.9639893, 0, 0, 0, -2.519649, 7.750737, -10.40195, -3.618619, 12.12957, -13.0014, -5.444775, 13.12969, -15.30642, -1.884633, 13.63335, -15.12834, -5.007199, 9.691961, -14.33145, -1.447057, 10.19563, -14.15337, -5.751235, 14.07222, -11.84554, -2.191093, 14.57588, -11.66746, -5.31366, 10.63449, -10.87057, -1.753518, 11.13816, -10.69248
11.57686, 894, 0.004437912, 0.004437912, 0.5261348, 0.613651, 0.5326426, 0.6277742, 1, 1, 0.03227113, -0.0001442261, -0.03768669, -0.03156413, 0.000102066, -0.04105278, -0.1699982, 0.3078918, 0.9360962, -0.006347656, 0.2585297, 0.9659729, 0, 0, 0, -2.519391, 7.748065, -10.40902, -3.631108, 12.13208, -12.99471, -5.467063, 13.11727, -15.30958, -1.911303, 13.64795, -15.12263, -5.004954, 9.68041, -14.34292, -1.449194, 10.21109, -14.15596, -5.788044, 14.04806, -11.84684, -2.232284, 14.57874, -11.65988, -5.325935, 10.61119, -10.88017, -1.770175, 11.14187, -10.69322
11.59872, 895, 0.004511978, 0.004511978, 0.5260298, 0.6130564, 0.5368121, 0.6339363, 1, 1, 0.03223266, -0.0001405487, -0.03768581, -0.03158632, 1.591492E-05, -0.04102478, -0.1611176, 0.3118286, 0.9363708, -0.02577209, 0.2402496, 0.9703522, 0, 0, 0, -2.523395, 7.74231, -10.41195, -3.64167, 12.13399, -12.98709, -5.471352, 13.0928, -15.32076, -1.923967, 13.66661, -15.10442, -4.976313, 9.663711, -14.34288, -1.428928, 10.23752, -14.12654, -5.833287, 14.02664, -11.86287, -2.285902, 14.60045, -11.64654, -5.338248, 10.59755, -10.885, -1.790863, 11.17136, -10.66866
11.61966, 896, 0.004420624, 0.004420624, 0.5280745, 0.6102362, 0.535201, 0.6401333, 1, 1, 0.03220421, -0.0001189575, -0.03771406, -0.03161259, -7.5943E-05, -0.04099151, -0.1668243, 0.3254089, 0.9307404, -0.01177979, 0.2217407, 0.9750214, 0, 0, 0, -2.525063, 7.74564, -10.39974, -3.658061, 12.1276, -12.98698, -5.469749, 13.06847, -15.33334, -1.93107, 13.68151, -15.08448, -4.946871, 9.647557, -14.34139, -1.408192, 10.2606, -14.09253, -5.875147, 14.00738, -11.88166, -2.336468, 14.62042, -11.6328, -5.352269, 10.58647, -10.88971, -1.813589, 11.19951, -10.64085
11.64182, 897, 0.004456345, 0.004456345, 0.527063, 0.6124889, 0.5329714, 0.6373907, 1, 1, 0.03220943, -0.0001342011, -0.03770702, -0.03158832, -7.501221E-05, -0.04101636, -0.1619415, 0.3144379, 0.9353485, -0.00340271, 0.2393494, 0.9709167, 0, 0, 0, -2.529942, 7.745957, -10.39406, -3.672786, 12.12233, -12.98787, -5.480599, 13.04909, -15.34266, -1.947239, 13.6852, -15.07671, -4.940425, 9.632111, -14.34642, -1.407065, 10.26822, -14.08047, -5.909058, 13.98698, -11.89349, -2.375697, 14.62309, -11.62754, -5.368883, 10.57, -10.89725, -1.835522, 11.20611, -10.6313
11.66366, 898, 0.004284058, 0.004284058, 0.5302799, 0.6142532, 0.5344536, 0.6416711, 1, 1, 0.03224304, -0.0001928101, -0.0377074, -0.03157802, -0.0001188507, -0.04099158, -0.1881409, 0.3148193, 0.9303131, -0.01516724, 0.2220001, 0.9749146, 0, 0, 0, -2.53609, 7.742829, -10.40521, -3.687164, 12.11679, -12.98759, -5.497108, 13.03963, -15.3438, -1.965726, 13.68595, -15.07618, -4.947324, 9.623767, -14.34901, -1.415941, 10.27008, -14.0814, -5.929631, 13.97459, -11.89433, -2.398249, 14.6209, -11.62672, -5.379847, 10.55872, -10.89955, -1.848464, 11.20504, -10.63193
11.68693, 899, 0.004725052, 0.004725052, 0.5240524, 0.6188096, 0.5307484, 0.6330713, 1, 1, 0.03221155, -0.0003092194, -0.03766518, -0.03159569, -0.0002110748, -0.04110077, -0.1451263, 0.3162384, 0.9375, 0.01353455, 0.3010559, 0.9534912, 0, 0, 0, -2.536995, 7.740752, -10.39698, -3.698399, 12.11534, -12.98759, -5.515874, 13.02448, -15.34384, -1.987168, 13.68581, -15.07761, -4.951541, 9.611774, -14.34637, -1.422835, 10.2731, -14.08014, -5.951493, 13.96047, -11.89505, -2.422787, 14.6218, -11.62882, -5.38716, 10.54776, -10.89758, -1.858454, 11.20909, -10.63135
11.71352, 900, 0.004629624, 0.004629624, 0.5257452, 0.6213532, 0.5415682, 0.6525952, 1, 1, 0.03219604, -0.0003746185, -0.03766339, -0.03160835, -0.0003171845, -0.04096336, -0.1513977, 0.3137207, 0.9373627, -0.05038452, 0.2004089, 0.9784088, 0, 0, 0, -2.536555, 7.740141, -10.4011, -3.707575, 12.11769, -12.99244, -5.528184, 13.00808, -15.34872, -2.003655, 13.68954, -15.07799, -4.946576, 9.60059, -14.34336, -1.422046, 10.28205, -14.07262, -5.974752, 13.94863, -11.90257, -2.450223, 14.63009, -11.63183, -5.393144, 10.54114, -10.8972, -1.868614, 11.2226, -10.62647
11.73761, 901, 0.004751175, 0.004751175, 0.5232658, 0.6248161, 0.5304577, 0.6453456, 1, 1, 0.0322695, -0.0004528503, -0.03764053, -0.03154825, -0.0003246307, -0.04101617, -0.1533508, 0.3103333, 0.9381714, 0.002288818, 0.247818, 0.9687958, 0, 0, 0, -2.529708, 7.741426, -10.40932, -3.713808, 12.12228, -12.99525, -5.535489, 12.99465, -15.36091, -2.016781, 13.7012, -15.07899, -4.933407, 9.592566, -14.34931, -1.414699, 10.29912, -14.06739, -6.00045, 13.93626, -11.91749, -2.481741, 14.64281, -11.63557, -5.398368, 10.53418, -10.90588, -1.87966, 11.24073, -10.62396
11.7595, 902, 0.004625519, 0.004625519, 0.5222153, 0.6258002, 0.529763, 0.6510622, 1, 1, 0.03229828, -0.0004809418, -0.03763652, -0.0315229, -0.0003622131, -0.04097252, -0.1524963, 0.3082428, 0.9389954, -0.00050354, 0.2194366, 0.9756165, 0, 0, 0, -2.536929, 7.74662, -10.40923, -3.723784, 12.12584, -13.00417, -5.541645, 12.98568, -15.36876, -2.028241, 13.71507, -15.07897, -4.920115, 9.588306, -14.35312, -1.406711, 10.3177, -14.06333, -6.020905, 13.92686, -11.92718, -2.507501, 14.65625, -11.63739, -5.399376, 10.52948, -10.91154, -1.885971, 11.25887, -10.62174
11.78065, 903, 0.004992691, 0.004992691, 0.5239208, 0.6269584, 0.5340351, 0.6571454, 1, 1, 0.03224676, -0.0005109863, -0.03763936, -0.03157967, -0.0004786377, -0.04095932, -0.1537323, 0.3141327, 0.9368439, -0.01248169, 0.2096405, 0.9776917, 0, 0, 0, -2.539319, 7.745927, -10.40078, -3.7372, 12.13805, -13.01874, -5.546561, 12.97618, -15.38627, -2.03593, 13.71559, -15.08836, -4.91947, 9.584009, -14.35673, -1.408839, 10.32342, -14.05882, -6.03873, 13.92826, -11.94952, -2.528099, 14.66767, -11.65161, -5.411638, 10.5361, -10.91998, -1.901008, 11.27551, -10.62207
11.80082, 904, 0.004701523, 0.004701523, 0.5298353, 0.6317984, 0.5324088, 0.6490015, 1, 1, 0.03219102, -0.0005441895, -0.03761423, -0.0316219, -0.0004827576, -0.04103445, -0.175766, 0.2847595, 0.942337, 0.007766724, 0.2631531, 0.9647217, 0, 0, 0, -2.54041, 7.757883, -10.40886, -3.741981, 12.14669, -13.02767, -5.544559, 12.98184, -15.41488, -2.032877, 13.71032, -15.10278, -4.935017, 9.593135, -14.36361, -1.423335, 10.32162, -14.05151, -6.051065, 13.95447, -11.98596, -2.539384, 14.68295, -11.67387, -5.441523, 10.56577, -10.9347, -1.929841, 11.29425, -10.6226
11.82281, 905, 0.004855194, 0.004855194, 0.5285983, 0.6327698, 0.5389004, 0.6618106, 1, 1, 0.03216574, -0.0005553741, -0.037603, -0.03166359, -0.0005494385, -0.04094728, -0.1632843, 0.2826233, 0.9452209, -0.02204895, 0.1981506, 0.9799194, 0, 0, 0, -2.53247, 7.748737, -10.42111, -3.748742, 12.1575, -13.03605, -5.541719, 12.98603, -15.4311, -2.031286, 13.71604, -15.10869, -4.93466, 9.599234, -14.37229, -1.424227, 10.32924, -14.04989, -6.059735, 13.96413, -12.00546, -2.549302, 14.69414, -11.68305, -5.452677, 10.57733, -10.94666, -1.942243, 11.30734, -10.62425
11.84392, 906, 0.004764984, 0.004764984, 0.5302437, 0.6313493, 0.5361725, 0.6685226, 1, 1, 0.03211792, -0.0005509033, -0.03762375, -0.03171737, -0.0006046448, -0.0408987, -0.1620636, 0.2905579, 0.9430237, 0.003387451, 0.1672821, 0.9859009, 0, 0, 0, -2.53001, 7.742447, -10.42149, -3.753479, 12.16745, -13.04262, -5.541073, 12.99194, -15.4467, -2.032242, 13.72491, -15.11375, -4.935168, 9.60718, -14.38075, -1.426336, 10.34015, -14.0478, -6.071148, 13.97486, -12.02429, -2.562316, 14.70783, -11.69134, -5.465243, 10.5901, -10.95834, -1.956411, 11.32306, -10.62539
11.87861, 907, 0.004776733, 0.004776733, 0.5306801, 0.6327213, 0.5430863, 0.6703117, 1, 1, 0.03210075, -0.0005584717, -0.03761095, -0.03172263, -0.0006598663, -0.04091278, -0.1608887, 0.2828217, 0.9455719, -0.0348053, 0.170578, 0.984726, 0, 0, 0, -2.530459, 7.74876, -10.42581, -3.762248, 12.17908, -13.05361, -5.536708, 13.00017, -15.46061, -2.02828, 13.73003, -15.11675, -4.937934, 9.616364, -14.38763, -1.429506, 10.34622, -14.04377, -6.077451, 13.98867, -12.04148, -2.569023, 14.71853, -11.69762, -5.478678, 10.60486, -10.96849, -1.97025, 11.33472, -10.62464
11.90082, 908, 0.004744187, 0.004744187, 0.5311226, 0.6330057, 0.5381182, 0.6541577, 1, 1, 0.03210025, -0.0005635071, -0.037614, -0.03173343, -0.000640274, -0.04104991, -0.1632996, 0.2818451, 0.9454498, 0.0004425049, 0.27034, 0.9627533, 0, 0, 0, -2.53033, 7.723888, -10.42794, -3.764905, 12.18917, -13.06516, -5.536067, 13.0068, -15.48023, -2.027838, 13.73294, -15.12661, -4.945591, 9.625488, -14.39482, -1.437363, 10.35164, -14.04121, -6.087133, 14.00653, -12.06601, -2.578904, 14.73268, -11.7124, -5.496657, 10.62522, -10.98061, -1.988429, 11.35137, -10.627
11.92276, 909, 0.004674347, 0.004674347, 0.5342078, 0.635989, 0.5406658, 0.6581985, 1, 1, 0.03204199, -0.0005961304, -0.03760301, -0.03177556, -0.0006950378, -0.04104031, -0.1686401, 0.268631, 0.948349, -0.005828857, 0.257843, 0.966156, 0, 0, 0, -2.529417, 7.71975, -10.42082, -3.769525, 12.20596, -13.0881, -5.536451, 13.01767, -15.49317, -2.027293, 13.73885, -15.13861, -4.951488, 9.636317, -14.40493, -1.442331, 10.3575, -14.05037, -6.08748, 14.02084, -12.07996, -2.578322, 14.74202, -11.7254, -5.502517, 10.63949, -10.99171, -1.993359, 11.36067, -10.63716
11.94616, 910, 0.004716034, 0.004716034, 0.5339424, 0.6380695, 0.5441961, 0.6726216, 1, 1, 0.03203787, -0.0006234436, -0.03758896, -0.03182587, -0.0007369079, -0.04091972, -0.1662292, 0.261322, 0.9508209, -0.01882935, 0.174469, 0.9844666, 0, 0, 0, -2.526964, 7.718156, -10.42946, -3.775411, 12.22497, -13.10822, -5.545551, 13.0285, -15.51486, -2.034991, 13.74761, -15.1701, -4.961284, 9.650023, -14.41736, -1.450725, 10.36913, -14.07259, -6.088326, 14.04279, -12.10361, -2.577766, 14.76189, -11.75885, -5.504059, 10.66431, -11.00611, -1.993499, 11.38341, -10.66135
11.97395, 911, 0.004671692, 0.004671692, 0.5317612, 0.6417585, 0.5396594, 0.6650808, 1, 1, 0.03205768, -0.0007575378, -0.03758339, -0.03178697, -0.0007966004, -0.04099774, -0.156662, 0.2679138, 0.9506073, 0.002197266, 0.2380066, 0.9712524, 0, 0, 0, -2.527422, 7.766212, -10.45282, -3.774235, 12.25438, -13.13257, -5.549215, 13.03573, -15.54056, -2.039242, 13.75756, -15.19553, -4.964989, 9.662541, -14.42689, -1.455015, 10.38437, -14.08186, -6.095808, 14.06556, -12.13459, -2.585834, 14.78739, -11.78956, -5.51158, 10.69238, -11.02091, -2.001607, 11.41421, -10.67588
12.00713, 912, 0.004831695, 0.004831695, 0.5327808, 0.6424806, 0.5388628, 0.6623412, 1, 1, 0.03208046, -0.0007902527, -0.03758987, -0.03178154, -0.0008071747, -0.04099988, -0.1692505, 0.2743683, 0.9466095, 0.005783081, 0.2563019, 0.966568, 0, 0, 0, -2.511739, 7.767567, -10.46352, -3.776469, 12.29134, -13.15516, -5.551709, 13.05097, -15.56691, -2.040342, 13.77133, -15.23316, -4.96896, 9.684582, -14.43209, -1.457593, 10.40494, -14.09834, -6.090878, 14.10383, -12.1668, -2.579511, 14.82419, -11.83305, -5.508129, 10.73744, -11.03197, -1.996762, 11.4578, -10.69822
12.04247, 913, 0.004907989, 0.004907989, 0.5327212, 0.6432245, 0.5409725, 0.6629378, 1, 1, 0.03206778, -0.0007514496, -0.03756375, -0.03178601, -0.0007932587, -0.04102078, -0.1664886, 0.2598267, 0.9511871, -0.005203247, 0.2512207, 0.9679108, 0, 0, 0, -2.505363, 7.73918, -10.44445, -3.77777, 12.32347, -13.18283, -5.5477, 13.07375, -15.59864, -2.037021, 13.79538, -15.26044, -4.968505, 9.714071, -14.44231, -1.457825, 10.4357, -14.10411, -6.095112, 14.14698, -12.20622, -2.584432, 14.86861, -11.86802, -5.515917, 10.7873, -11.04989, -2.005237, 11.50893, -10.71169
12.07353, 914, 0.004771774, 0.004771774, 0.5349246, 0.6469818, 0.5425356, 0.6734753, 1, 1, 0.03204878, -0.0008436279, -0.0375609, -0.03185213, -0.0009071198, -0.04096194, -0.1747742, 0.255249, 0.950943, -0.001022339, 0.2113953, 0.9773865, 0, 0, 0, -2.441843, 7.803631, -10.45589, -3.771813, 12.36179, -13.21266, -5.537328, 13.09101, -15.63943, -2.024069, 13.79801, -15.29714, -4.978974, 9.739869, -14.44857, -1.465715, 10.44687, -14.10628, -6.089824, 14.20008, -12.25938, -2.576565, 14.90708, -11.91709, -5.53147, 10.84894, -11.06853, -2.018212, 11.55594, -10.72624
